id,name,originalAmountStaked,stakeTime
a570b68a396f061aab93a85c52070f824c1b755d9d66f44e74ec197501bb01e7,ergopad Stake Key,5531.33,2022-03-07 12:36:43.338758
9d6256a92d6e5522856ad0676575644f9f5fe9e83ff2160284b517f2020dedf5,ergopad Stake Key,5497.32,2022-03-02 02:18:03.613375
78230a0bbc26614f327a602c844921b66e226d4ffd02015fb121653a42e50ab3,ergopad Stake Key,5450.0,2022-03-11 10:04:02.591180
65e39984e5eab9072fac0b6f120398497743360b42f01c20dbd47894a89b7608,ergopad Stake Key,5428.65,2022-03-02 17:33:38.479968
3ebe29d9f7de102efb98550aaab53c92ba3cfffb0bdd9b9e01018b9ce126414e,ergopad Stake Key,5411.99,2022-03-14 19:41:11.870185
8fbfa6cb0c0acd9c17491bbc06dbf1c339e830aa10ebe9fbb6f3654e836621f6,ergopad Stake Key,5348.08,2022-03-04 01:01:57.644835
b6cc57bf09400e2c2dd5d7d3d1afc1f4da38e5abc5914e93e64ba405fb8ee9cd,ergopad Stake Key,5300.0,2022-03-04 22:19:45.665977
6b0f1f544a4b7efadf665521479929bf0a048b8eef767491cd45f63e52746af7,ergopad Stake Key,5291.1,2022-03-07 21:19:51.655759
1657d29de81a066380ab585d4a4a3f02d2c97beccfc037f04439ef9307888a51,ergopad Stake Key,5158.38,2022-02-28 02:05:15.084138
d497c5e8691695f7b88612a5695a31fd3e30bac1d8d9830fadc0b3ed0f95636d,ergopad Stake Key,5150.0,2022-03-02 17:53:21.633191
f167fcf01744f8f01a00f16127d2d765ae701918b6e3373cb8d59f3a0232e98d,ergopad Stake Key,5095.88,2022-02-28 01:56:49.034042
f6ba7540be30c3f08fbb7506206b6a5c3496b0c9015a13c80c2fde7b5df821f5,ergopad Stake Key,5082.97,2022-03-01 12:46:44.802351
95250654f88e53d09164c6a13071075a1bb93b67e9f128662f64cc865c334285,ergopad Stake Key,5050.44,2022-02-27 22:50:50.533818
d5954e7946afbe1ae8a344b7e854680b542518ebf72477b2c3bdf0dc4fde9f6e,ergopad Stake Key,5050.44,2022-02-28 15:11:01.072707
664edafd4aa0828b3e7cbbf4ce2f442abbc6fb8d084a3ac445882807350d78bb,ergopad Stake Key,5004.23,2022-02-28 04:34:49.797814
50135ffa7f00d9113df7292fe71d604092a286a49e8b06c4aeac481cfb9a663a,ergopad Stake Key,5000.0,2022-03-04 13:47:16.793967
991de174f986935edfded1dc05cbdafc5b9fc0353ccad1f7293619d9ad484fba,ergopad Stake Key,5000.0,2022-02-27 20:48:38.862143
45fddc81f48b723c0e7b35181e3230449d60a87eebbbf245b536f2eef9fa1269,ergopad Stake Key,5000.0,2022-03-11 19:51:45.145202
09391a437a15a8dae67a1f2d8ce837adf8ad88d0396e3d01f4be4551eb20a4cf,ergopad Stake Key,5000.0,2022-02-28 15:16:46.499183
3521ff7779731d8a32455354f10fb4c1a401f5891c4f6a700bd74b0d83bc8b5d,ergopad Stake Key,5000.0,2022-02-28 19:18:54.959631
2b9d07f7cd7869ebd8d09af75309c5aa33298402c83a6d89f624501ac413273e,ergopad Stake Key,5000.0,2022-03-16 08:10:55.428340
0fd074f2b676cdfcc5171cdf1072a9fd8bef01d86545919c7c5e8b2134071946,ergopad Stake Key,5000.0,2022-03-11 07:46:48.686569
339431a39e2bbfab76130bcf3c2a3bc2748738c83defd98a0c4c45b853fb4792,ergopad Stake Key,5000.0,2022-02-28 07:51:58.590775
17068e3e3ac917ee31463c7f5835f9ee3efdbb2b473124d263171f0751b2ff2b,ergopad Stake Key,4988.66,2022-02-28 11:49:53.477251
3c29de33449e27003bb1933b007f1bcfc324f2b57798f323de50496e1a2d5b05,ergopad Stake Key,4947.15,2022-02-28 03:48:05.720463
48edeeab135e9aec90421a1003ce13c53d64e80251a14a0aa1cb2cc6bad5df26,ergopad Stake Key,4900.17,2022-03-10 15:52:55.622587
db5b3e6ba148fea75d4c9deca12d8034315df2396dda070ef8bf1cfd256a9a30,ergopad Stake Key,4875.32,2022-03-01 04:20:39.202211
70d60ac6976e9da22ff90717f35c51a1f9b8866d5a5def9f19304e6b04b7f7c4,ergopad Stake Key,4812.47,2022-03-06 14:11:37.878168
7d4030f887c63fc33dfa4634dd9ddf13204a42b5ad07cff0493d23164bcbffce,ergopad Stake Key,4783.25,2022-03-09 11:31:24.114959
a4b2369aaacf4c5749790271a853c54231b294e73e157e6d90e5c53fc0eecfc0,ergopad Stake Key,4755.47,2022-03-01 08:06:16.616027
0590ce5ad83abc1abfb7d1324facd8090786bcf17f52914e86beddadfee016cf,ergopad Stake Key,4700.32,2022-03-09 21:06:06.987335
9e22b1b73561d489d9bc2a152a28e7ed249b868de812a69161bc12e6031d5d76,ergopad Stake Key,4615.87,2022-03-10 23:00:12.210355
3d8d9586234e6d69cda602c61984c2358b43d25fba7b3493a136cf35cd054edd,ergopad Stake Key,4604.27,2022-03-05 11:54:14.619601
c49471165c0a945bfe319ddaa34bcf2113134a1d7069afb687e299b20beb282f,ergopad Stake Key,4598.78,2022-03-20 04:40:49.336711
70bce9b807fee6ec29181ac64f20a35fb9e0dc26a80b5d44548d08a63ea9b152,ergopad Stake Key,4588.75,2022-03-10 23:41:21.748785
22f2330491624e042c1e6e796ef8bef26828a1428bd13c2518122cc40aabaad0,ergopad Stake Key,4578.42,2022-03-21 23:43:10.472521
b05fc9ac0da411c8c9ec7bbc32f490c917fdbd77f97d12d619d4a0c3c09a4111,ergopad Stake Key,4524.82,2022-02-28 10:51:48.981414
fd727f3589da891943d3eeb48a65dfe880abb4c3d557a04e9dada078145f46e8,ergopad Stake Key,4488.84,2022-03-20 00:53:56.083775
6070ee4d0eb770ed6da32552b52837a6a05e74d9e307b5164d258168b5a71eef,ergopad Stake Key,4457.68,2022-02-28 10:08:43.606071
b0bd9a522aed17b39d3ef39423fff98a9054eebbc05f95539e8c9ba8a0ed790d,ergopad Stake Key,4452.42,2022-03-11 06:55:44.726761
05ed4d01566a8d4b6a965bf20b8427994a8efd3f179a9d8f5caa5457e610f900,ergopad Stake Key,4404.66,2022-02-28 11:10:26.170243
bec350678e613489b9759ae20982b3f472f600544e9fc252c89736520a7621ed,ergopad Stake Key,4338.5,2022-03-01 20:45:25.224104
89e4681f12f7dc18d5b33a0a365d5ca7f959233aaa031631140220787e96ea6e,ergopad Stake Key,4234.33,2022-02-28 16:04:57.636149
2a95221e96c763bcc24d8a4d06d797b2d31d877868d91e490268e6d19b9e9819,ergopad Stake Key,4222.54,2022-03-15 08:47:46.409620
3d1e660f382989604a5d07e97a9f8d0fdf3dac33711e199dd8021be411a6e846,ergopad Stake Key,4203.26,2022-03-20 03:05:08.350525
748f7d5775be2fce1ead4a348bf18412f0638739a4cfb9e406b9b4a5abffc37b,ergopad Stake Key,4196.83,2022-03-15 00:05:57.550095
961096422098538158cc73133e0bc71785529f8541db77826f5e9e327d7e1ed3,ergopad Stake Key,4166.66,2022-02-28 15:51:46.586315
08841d7ff30d102db206748dc13d712b40e14d5af9c0318819af18e1822609c1,ergopad Stake Key,4164.9,2022-03-09 13:01:07.827115
b26c030cfe592cf79660ff33a5e1069d125954981248714fef1f6768177d998a,ergopad Stake Key,4143.13,2022-03-06 16:42:39.570692
727968e4900989877d65d07f5e10ec71358b052a4eabb39ee33a154ba2515551,ergopad Stake Key,4119.44,2022-03-14 19:46:53.495766
366ffeb0468bb5ad78b5f584907d6b1f619af5c711017972dc5cda4dbee4b649,ergopad Stake Key,4110.96,2022-03-18 21:36:29.269182
2c64b0339ab1f95eed4f1f921cf3cb9fb1f0ee2b14f4f2acf83ecb60267d88cd,ergopad Stake Key,4092.49,2022-03-17 08:13:04.979934
207b4d8bb234d2486d868f14f8f90c031d4792b19adfc5d26e9c854bc3a8e424,ergopad Stake Key,4014.75,2022-03-06 23:09:30.927685
ade35be0289495615cfa90e4795f36a7051e1a7befb3fffeea031100bb7e0208,ergopad Stake Key,4000.0,2022-03-01 05:14:52.424035
2028f56520527401bd11b2d930616e144594b31c8cc1cb18984796fd7fdc77d7,ergopad Stake Key,4000.0,2022-03-17 11:10:17.251084
8c48a982b9d7e65d33e63e04f85f7848bec5a77bf1e7e0bc4dd33be152716d79,ergopad Stake Key,3963.82,2022-02-28 19:30:56.941689
de3b529a08629498f507beecc142200fa2d822f125809cea4da3087f9ccf5042,ergopad Stake Key,3911.37,2022-03-20 10:21:33.727581
67da5ddd574b43636ffcc4a49b3722aae6723fa2631a01c6deb694560a063a2e,ergopad Stake Key,3843.09,2022-03-02 15:32:08.014273
491c3c557b74b4f8de4dcb0d03abacffc24ef481b7b5090b22677a687358aba9,ergopad Stake Key,3842.95,2022-03-20 01:36:56.196947
be6beb0c653b0fd0dcae6562fc7fd5560b6decd843aceeb1cd33c62aab06357e,ergopad Stake Key,3735.97,2022-03-20 17:04:22.279275
710b912e1e2dccee14c1eb61d6409c84f493189c04b44f8dae953ff477dba389,ergopad Stake Key,3730.34,2022-03-02 09:50:58.527699
3ef16cc72cdb23a18ee2212148d1ba07cf0902a0f8722b16da0561b6d192e53a,ergopad Stake Key,3704.29,2022-02-28 01:46:06.924102
d044444f6a2c0c2ade981f30168d617cb76cdd80a7f0f9dbc1a0d3c69fd34e0e,ergopad Stake Key,3652.6,2022-03-05 16:14:31.214922
3478cf15e43f325a638763c025db4d595ac355324cf1e35d9afeaa8056ab1671,ergopad Stake Key,3606.83,2022-03-05 21:12:56.883906
2bdba1d5b0b98fd70ed75acaac34cde45c4826319416f8391b55eff8fbfd72d4,ergopad Stake Key,3600.0,2022-03-14 22:17:04.249598
fa031d3d714c62affe169eceb7cbcad5f0c46dd69926375d47c6fe2870ceab1c,ergopad Stake Key,3534.79,2022-03-17 00:21:09.921206
db3a727e8bcdfe6b3233ed8095278e83bde820ea26cfdb24feada91f068eb1ca,ergopad Stake Key,3507.4,2022-03-12 04:36:23.867219
134df2a6647a22dda7f9a8288b6ffd0c82e1e53efcfb1d9e84cb7e00569df5a2,ergopad Stake Key,3493.29,2022-02-28 07:47:32.354740
aaf744ea73e690d306a983ea0b24580c0d05cee252c673967d1f8e9a3270e1da,ergopad Stake Key,3487.32,2022-02-28 18:37:05.624469
667b8834f5f863fc5bde7e9d1c9fc9d3037a5f90c07bf413ff4f8fd3d67fe54f,ergopad Stake Key,3475.32,2022-02-28 15:28:01.559829
704cb30e3a98068e511a672f797d8c7947c663149275d03fc2dd3f70adeafefd,ergopad Stake Key,3426.86,2022-03-12 18:08:11.595978
ce448cab18bdd44c32f18fd6e8faf415396e067313d9c5b915f38e228ef32490,ergopad Stake Key,3418.4,2022-03-01 16:46:52.271903
fdc1a18cd4c5043c9f52839e8c1da5f0602f5bfce249270ad7af49b7077329f7,ergopad Stake Key,3357.05,2022-02-28 06:24:08.290952
1dfaae44e91216a199add773a53065ac48d24e32748e3b5d17e84d43d58c9f44,ergopad Stake Key,3340.53,2022-02-28 13:02:44.184795
c8573ceded205a176879073b3c7074e9e0969143de9ecbe53df6a74ac7906a5e,ergopad Stake Key,3333.32,2022-02-28 10:39:17.370395
931d4efe17fc8ac9503cd8a35b40dc83ef4a7d6feb43be5f4defb63e666861f4,ergopad Stake Key,3313.66,2022-03-01 09:00:41.092823
f119ba6a18ebbdb5f3c096c7a3af6717195a4ca5b3326c8ee80b7e9c25885fe9,ergopad Stake Key,3298.88,2022-03-20 10:55:45.662544
6c0c3c08f4a55e8319ae48e8f38827aaf67b383b0b075298560484f0273f6ce8,ergopad Stake Key,3294.27,2022-03-01 12:22:13.547534
e6afbd6363db990118b36688d1913e7ea0a7650dc2d6b8f71957a9eec4eb4a0c,ergopad Stake Key,3293.61,2022-02-28 01:24:37.851589
2e4615d5daca44c3ff5f2eb042892246e4f0de8ba85d165f05c82bb47e7b2d4e,ergopad Stake Key,3286.61,2022-03-20 10:37:36.462917
4370dd6bccb1991f5a3de12a034afda1505cc7d7c2667f6b4b3d8e1c633e87a5,ergopad Stake Key,3279.25,2022-03-11 15:05:04.900475
5ce99c55113293f9b3051da0f03ba84cf314214c4baf0e741ac0d3e39d3c0992,ergopad Stake Key,3254.33,2022-02-28 02:50:18.183950
3df18d4854ace2784802727fdfeca971f188aeb93eaca6009f47e12d7c004edd,ergopad Stake Key,3214.74,2022-02-28 18:39:08.186426
83c6942430fd8c1baa50d61158a2e4eadc8447be626e5bf4b60e8918e1fddfbc,ergopad Stake Key,3205.28,2022-02-28 17:14:46.273559
db89c812d47b53a197c1b5416f4a9ac0e98583b708e98d83d2ecc7a0e05b573a,ergopad Stake Key,3200.66,2022-03-10 08:44:43.039789
447fe6aef7956ef91fe9b6aa11dc2b314d25fbf82d1a9da63bcd74e627a6d7bc,ergopad Stake Key,3173.32,2022-02-28 16:15:39.711291
7754204b1c8d53d6dcbf25c8d2f955343c29c3360b097ceb36495eee43e531b0,ergopad Stake Key,3161.81,2022-02-28 07:26:51.610742
34c3377c7728048f3570ab3f8e2dd4054182200d40fd72dea02700b42e85c19e,ergopad Stake Key,3119.37,2022-03-17 16:59:05.943871
6e9ef76345c984cb66c1c2ad39d55446a42675edaa1bce454e839801981e7b3c,ergopad Stake Key,3092.1,2022-02-28 08:57:14.099026
de2f6fe2cad26305cc0dccbe2c58292a36513c856b6d91e971f55695d0e6bf12,ergopad Stake Key,3065.0,2022-02-28 04:06:01.202679
7641b0eb2e1ac03ebce251b7905e1f00d06e2e92e8641445cb639c531cdbd142,ergopad Stake Key,3044.57,2022-03-13 23:04:07.075558
09c86d25d1feb9f75a5178a4b95fd4b7f9d399cb827e62dd26f67144a643b0c0,ergopad Stake Key,3000.0,2022-03-20 10:34:03.548081
18fc472134195d1ca476a9b9b424ab9ae7b8bc34d5c2ad192100bc7c365857f4,ergopad Stake Key,3000.0,2022-02-28 14:47:59.570693
4e6ac206aedd682ce5db46295dd4f3cd96c0746b945b0d066c4cbb8aa40a1926,ergopad Stake Key,2995.16,2022-03-20 00:51:15.536741
b182671f800afdec4e277db1f7669502f109d1c681949e6ec61613106115b47d,ergopad Stake Key,2969.29,2022-03-11 07:01:47.603183
9721d691cb01d2cc3aeff00aafea6a311fe393b934b7dfaf7a170110e793b9ae,ergopad Stake Key,2966.69,2022-02-28 04:42:45.331996
756baef369c5eb6e4f84a0b3840cfa34367fc8a9eb07463b697fad7c4d328af6,ergopad Stake Key,2924.98,2022-03-01 18:23:03.483077
1f924fc6f961fbf64d61a944de360f7073343e32b7806329fa7dd84f765f689e,ergopad Stake Key,2893.74,2022-02-28 23:24:20.637755
3614e3ef32b47f121045a7ad95518cbe355a0c1c674edc3fb21aebb22e5e2771,ergopad Stake Key,2855.3,2022-03-17 02:30:33.337472
3f595ab00e5f652579046468497cf0f60357c505999623874f5c17f1b06a195d,ergopad Stake Key,2763.83,2022-03-03 12:58:21.342969
82ae5a0c1111b9910a2218cd87eab536aebf9e6401909e949c19778ddc35b7b4,ergopad Stake Key,2760.43,2022-03-12 06:10:12.884932
473f3f41446a8f838a8641a31f21e97619555a99c5c639e8e893b7cd8dc8bad0,ergopad Stake Key,2676.21,2022-03-01 06:06:11.915652
708d76ce5d86ebfae7a3a6363cd3fee6e04c6d5b44c2faf7271c85cd7014f186,ergopad Stake Key,2657.77,2022-03-22 21:25:04.324020
bb2e89998557d9934481824daae266e0add33e2177809f3f9a604eed01e1b705,ergopad Stake Key,2627.67,2022-03-22 04:43:17.337929
96ee422ebfc3cd526f8f3ecc8fefea5e69711b70671f48fa61ae5d42c1aea50b,ergopad Stake Key,2575.89,2022-02-28 12:59:13.046317
99745fd908c12873a64ae3a680448d9aea2ab318843f3a28b2a0ff8fdcbbb8a7,ergopad Stake Key,2541.32,2022-03-01 19:10:22.065371
16d34599ba82acaf35365b2333eac4383758a465854634730f95933935f56bc8,ergopad Stake Key,2500.0,2022-02-28 06:47:45.517890
12929d450db2caebe15e06d18c007828193a0e3becdb39b11a6a86ddae7b3fc2,ergopad Stake Key,2500.0,2022-03-01 09:10:36.580858
0e6a537557c45951946b419d656c49e5f43a2712607fc7ebe168a7904c067e14,ergopad Stake Key,2500.0,2022-03-02 13:41:27.590309
b6d5e277f02724adac9b55b7a72f42946297375a4d8cae62e20019c4ad8875ea,ergopad Stake Key,2486.4,2022-03-02 08:29:41.424163
687f5060e4cb7020fd608a47eea7d7b11c16bf09be566aec11267b70c1074151,ergopad Stake Key,2484.94,2022-03-01 01:06:31.230603
a3561496e16ea2a6a1b501512b0945cbb939d84937e19f8a2e689f5fc2514dc1,ergopad Stake Key,2446.97,2022-03-15 22:05:31.296540
e0857ef1519f7bff3fb34868543982c1259ded619f872f76abd6905dab9cfeb6,ergopad Stake Key,2436.59,2022-03-03 13:09:49.608623
586a71a739fac06020d8e5d47a8999d502a0e83316e9b13e13e9774de22d3d50,ergopad Stake Key,2424.27,2022-03-06 19:47:58.799204
d6e9ebbccb938617b3dcc87ab6e723b00d4524137b92389ea7e377b9235f43b6,ergopad Stake Key,2414.26,2022-03-07 14:19:59.458001
e3aa6515c45325600cfc336b27ccb19e5570220699175fff5883cc03e21d7dc8,ergopad Stake Key,2376.81,2022-03-01 17:05:43.088491
338b8c04c5c82f31d36d6fc07d9d079a22154a02881fc9ccb999fdee9cb09a61,ergopad Stake Key,2367.44,2022-02-28 00:19:46.237344
6794038f793c77061df399f0ba4a21735031b8b5fac6df25c4915791d3a68dc4,ergopad Stake Key,2366.61,2022-03-07 17:39:12.520324
8212a131cf278e10f5131b2d0feb67c80dac59f3c7a87974c76e1dd91abac834,ergopad Stake Key,2314.85,2022-02-28 22:26:23.730398
9002ea6d79ff5c524c3f47ee764c79874202fd2f86596c645d049a4a2e408095,ergopad Stake Key,2310.41,2022-03-11 09:54:48.947479
7b5ebbd879d0add882299a2f4da0f6da19da728a2c6bf5444d155b826b293823,ergopad Stake Key,2295.38,2022-03-20 14:09:38.430070
2a865c3d32d55031ae4ebc0b30fff453262214c7e83fb41983c5ba913161bab9,ergopad Stake Key,2280.91,2022-03-02 03:27:09.050187
1be49d7ab92bc02d5ece3ee17f4f0c76a421b341f3236565224df77db0581162,ergopad Stake Key,2243.96,2022-02-28 11:32:38.622697
11e1e72b936e77de5b2dd9a343f0430774fdc1d7b0122f50fdb3cab4a77a3cc4,ergopad Stake Key,2222.22,2022-03-05 04:01:56.813470
e8b7d8cfa6aaf083e4385c5c45faada46bfc504d04b59ca029acfe9bfa855717,ergopad Stake Key,2220.64,2022-02-28 15:41:41.833478
1b3ae37fac4c20224bbf42cf52e1cb8d6f40c0c8857d411d79f98580c8ee821c,ergopad Stake Key,2218.33,2022-02-28 03:26:39.957745
fb3067335bef9541cb2bbf7304a294ae4d36497528792bc3a35336bb0f1888b1,ergopad Stake Key,2217.32,2022-02-28 08:39:35.909770
9ecf8f182361217595a29ba3a70637708d0e54dacbd2f6369660cf3a0e66b94b,ergopad Stake Key,2216.66,2022-03-05 12:10:14.421071
31a5ac1d429a655fb14b47c48ee2ffeb74b1e63cff29d7ce949cb2637a390071,ergopad Stake Key,2196.52,2022-03-02 06:19:45.497925
3a1747cb4bb379beb6abe01f65635bc604182dfcc1b8ae6e880587a634205639,ergopad Stake Key,2187.33,2022-02-28 10:47:55.559067
d284b40cb748ae4a0a5846f0c7917c77a753509420f89ecfce077617258651d2,ergopad Stake Key,2184.54,2022-02-28 07:57:01.337327
3d0fd258f528f106b63ea3eb99174f94fe8df3a2fd807cdbfdd9f3cdbac38d4e,ergopad Stake Key,2180.0,2022-03-11 14:35:24.041997
1db761c3b1c1a6d240cea77de30f42d6aefed5572b145b643885d5d6582d92be,ergopad Stake Key,2172.0,2022-02-28 04:01:49.921050
ed15582b1556a0186a1e87fb786eaebdd7fa36f368e47a25a26c245798a45363,ergopad Stake Key,2171.06,2022-03-01 21:35:46.364179
aa6da05fc6f9a3843ce69508494b95f7c41f39a1b5c8eb4bf9c0a799012a8f03,ergopad Stake Key,2165.72,2022-02-28 22:56:17.030701
cf5da9d9413d22e58c6af82f1e2e55aa8c279cec011d96987edcf081e84b63b0,ergopad Stake Key,2164.16,2022-03-11 18:02:52.481005
80dee8f7fdc14b48bbf8c01582fbf2bf442a141272c40be27f017525e4e33e8e,ergopad Stake Key,2160.66,2022-03-01 22:19:04.982506
aeccea5041eca2e370bc80402ed11b9fe8914ca7fdc57a44d06ffd4730806582,ergopad Stake Key,2142.77,2022-03-13 15:49:42.596958
6a14b4b749ba5ea5b653681aac1a5d8ebfece86d49a67df78c93c9a67dd94f9b,ergopad Stake Key,2133.18,2022-03-21 00:10:55.338668
96804af00513ae139b039d166345b62b950416feb137e91bd3a0614ab4aa1742,ergopad Stake Key,2129.5,2022-03-06 18:23:55.085478
a6c2c67b38c1ee716285124a6a862ff8f9c69f8fb51937286bc6642d55a52a3c,ergopad Stake Key,2126.64,2022-03-14 03:52:59.774270
433e7cd3af18c70cb331251fea85f78875fdce833edd7807d03df9bc96ede5ea,ergopad Stake Key,2124.76,2022-02-28 16:40:19.709873
224ff323fb67679d6d5ef8434987e4e91ded290c55ee3606fe1b4e04d7ae8465,ergopad Stake Key,2114.98,2022-03-10 01:25:09.577188
807df49d834986cec32f81b53d86a657b51065510212cb82c1a1f343ba1af640,ergopad Stake Key,2094.33,2022-03-01 18:07:15.314506
86a3171e6c1f91b74c15950911a6580dd043816aeac861227195a4e78a6b34ad,ergopad Stake Key,2091.29,2022-03-09 18:37:14.126463
d8d285910fcb35638d6597f582c04757a81a7f7de2245bab5ed82af7ff4b56c4,ergopad Stake Key,2077.17,2022-03-08 13:05:12.616020
93f16888825d0b9ecc7ba2efe05f0242a864e109b5edc780bbb1c84775311601,ergopad Stake Key,2073.68,2022-03-14 20:19:07.567704
aa2bdcc77aec4c10488b2a632b2ebc26fe4a026fdb6394a9f7534e823905cfd2,ergopad Stake Key,2063.79,2022-02-28 01:04:15.681253
f98d63e8623b4011e37f4525e6d8ee9e726345add0bf76b84ab53f75a4008d58,ergopad Stake Key,2059.94,2022-02-28 09:32:14.527924
93f866b7c76c57a5de8c75dd8ef1c7dbb11fbdd6e6e9d42ee82c75291c7ef264,ergopad Stake Key,2054.48,2022-02-28 23:14:50.098419
5d3b8d76f02e1aef12f95691a7acfa8aa0290949c2434620ef3c7852f0f9fed7,ergopad Stake Key,2049.21,2022-03-14 15:47:01.819612
80a80c5c4ce70ecf37173dedde8d36da0e3c9f6dc48735e5e7299e2b69beb943,ergopad Stake Key,2031.24,2022-03-09 07:25:34.763743
87c60de6c39deb82e740f66ae86d04f69cf698a4a89ed66a46635bb6e0b41202,ergopad Stake Key,2029.82,2022-03-14 16:13:49.892141
a3d6f84e33cbc218d6a4565d936f646b4ebb5185439b41c2f13d29708edda960,ergopad Stake Key,2020.11,2022-03-04 01:35:40.276582
527d3bab5aa22f08eb3ce6dfc8c09f921e645382c61e9a209e440267beea12eb,ergopad Stake Key,2020.0,2022-02-28 00:17:53.953869
5ba601177a5e7c8bd8dd6384343cb9deff51bea3e9b169361e49460e82775628,ergopad Stake Key,2010.67,2022-02-28 16:14:44.204519
63043e5fb5bed9bd8889ceb748fe6e7cdd3218562ea13a122b7fb5a06114e62c,ergopad Stake Key,2010.23,2022-03-02 18:02:04.135287
4e271a62c2a36ab3b9c803c2e52eafb53d39969d72e7149b91afaf4e99f25f2a,ergopad Stake Key,2009.0,2022-02-27 23:14:44.397226
63d43e66b5f9c81ef77df2de3a7159de9f4235f4cb84f3003c6ed1d7592c0e13,ergopad Stake Key,2009.0,2022-02-28 12:10:41.578676
c490af6645d80dc342035da93983f22e7c38013f75165110ab8a4fbaac2dbb3a,ergopad Stake Key,2008.54,2022-02-28 04:54:32.884120
2dcd794b50cf615f64a0ec3562621f70b1190e800f0f76ee56413cfa2fc39a58,ergopad Stake Key,2007.18,2022-03-23 01:09:23.543242
b9d6e6df23a3c5f6de2ade2bd1261296915429c6f003a1e8432393e5eb55df1d,ergopad Stake Key,2002.52,2022-02-28 13:22:51.953091
37441e81444482d60071e44270f0097a0f21beccba0b1c6f2bc2a1911170c468,ergopad Stake Key,2000.41,2022-03-02 22:43:27.200093
6d5d6041b7f066419887c41d321db7585b3fcb4ce4dd65809fc5e0e5fb98cd7e,ergopad Stake Key,2000.0,2022-03-13 18:18:35.622510
bb7659c78177af9ef5dde77f19541f1dc8ca28386076007fde08a0a162e608d4,ergopad Stake Key,2000.0,2022-03-14 05:35:46.906860
db29c07639ed40ce8fbeef1af242f88645e771615ef31ff3ebdd63f9865aeb35,ergopad Stake Key,2000.0,2022-03-21 08:29:13.949596
0ea655550ce25a7f7c12b66b9ba66d6638503e3d084b57ac6b26e8dc7dd25b6c,ergopad Stake Key,2000.0,2022-03-02 14:32:34.539649
d5c2221fd1530cba66774ba6345263d1c08aac0bbd5d913458c8fe9541bf7bea,ergopad Stake Key,2000.0,2022-03-02 06:02:36.816609
247b7694d9e7d942ad8f3b6fb99f4289f0ec2d5324ae31c4b1c97e02c3fae727,ergopad Stake Key,2000.0,2022-03-01 09:31:10.212887
04de90a6aa379b7a4b2b77b73c0a455014fb80f355627cb9ed06fa2361d33465,ergopad Stake Key,2000.0,2022-03-07 21:03:07.410542
fe44c82f0bc0791eef91a8b862cacaee84de842a0239f010269d8c4e01e42be1,ergopad Stake Key,1995.18,2022-03-04 01:12:19.255041
4be4e6801db6e4f960f2a4090a6337b09251cce06a9fd0addd8522f32ba8a9dd,ergopad Stake Key,1980.44,2022-03-02 15:55:04.489058
f3e316ca4d509e0bb5c3cf50ab197932d7c70a2e57b28654d5d59e14fed1fc9c,ergopad Stake Key,1960.05,2022-03-10 01:24:07.517713
861c51239c7905dd796ea8d98a254111a5a047e445e7c0ed890932281da67ea8,ergopad Stake Key,1959.47,2022-03-01 13:11:36.012459
7329d3845a941d112982bd0efb9a88ae27dabe124d7ae98ea5a10e728e1ea904,ergopad Stake Key,1925.73,2022-03-13 12:13:36.644112
8b6885563cd7295a3498ac87293d27bb231540126bc5974e5546fa864148b0b1,ergopad Stake Key,1921.21,2022-03-21 20:36:35.700709
fdf9364fe03df6e71d58d6486f48e42684de0800b2e1077fe6a3c7ee9449dc1f,ergopad Stake Key,1908.74,2022-03-21 03:26:30.176215
76199fa31ce8eda99791d589f458459630f54b3bd3cc5db47b6c7b8b0c6c1293,ergopad Stake Key,1905.64,2022-03-10 10:38:46.799004
f5aca6694d3f7a311f06bf5d8a931454d68a28c608d2d17f25cdc6bc26112d1d,ergopad Stake Key,1873.69,2022-03-19 03:17:58.685922
00e7499c57c8064f18498b3696cf42f4cd47e2a661248b88010b15e069babf91,ergopad Stake Key,1860.0,2022-03-01 01:34:58.000337
857f3dea8a24f6c53bad586b78aa88b8b14f90cf8c7ffb25b334edf9b24e3291,ergopad Stake Key,1847.56,2022-03-11 02:16:28.198343
a9808f7daf73a103a697d911edc9d1d5ef682fa437798fc8b1c02af86291bc6f,ergopad Stake Key,1844.82,2022-03-07 09:06:25.931345
182d3cdbd8a0772d9684f07424d53cd64e88400d238fc449998ffcec7f245e9a,ergopad Stake Key,1841.55,2022-03-05 18:37:19.657828
38113499cfc5755d43b1d95fa757d63136d23c3eefa156ba6e7e98185a1fa9d2,ergopad Stake Key,1818.8,2022-02-28 12:47:35.086708
4bac42f6a47909635f3b164b0187a3b24213b322fb2068e4842063a9732f4f25,ergopad Stake Key,1808.21,2022-03-16 21:07:24.799892
bc04c32ab89b52ce60b8a8474a2ebd1b0e9d9690b8eccbcffa8c63950ec3a96c,ergopad Stake Key,1804.5,2022-03-02 23:04:48.282757
d29a2b5187c3028bc0bded548aa18fd4601bf6cf16642717f40717412b899389,ergopad Stake Key,1777.31,2022-03-01 02:56:56.334267
87a9685a289c66721ceb9c5ec60a46c4828c5b1542b70df260656aad3fefcade,ergopad Stake Key,1774.28,2022-03-16 04:28:33.557917
