Weekly users by region
Date,AD,AG,AI,AL,AM,AO,AW,AZ,Argentina,Australia,Austria,BA,BB,BD,BF,BH,BJ,BL,BN,BO,BS,BT,BW,BY,BZ,Belgium,Brazil,Bulgaria,CD,CG,CI,CM,CR,CV,CW,CY,Canada,Chile,China,Colombia,Cuba,Czech Republic,DO,DZ,Denmark,EH,ET,Ecuador,Egypt,Estonia,FJ,Finland,France,GA,GD,GE,GF,GG,GH,GI,GL,GM,GP,GQ,GT,GU,Germany,Greece,HN,HR,Hong Kong,Hungary,IM,IQ,IR,IS,India,Indonesia,Ireland,Israel,Italy,JE,JM,JO,Japan,KE,KG,KH,KR,KW,KY,KZ,LA,LB,LK,LU,LV,LY,Lithuania,MC,MD,ME,MF,MG,MK,ML,MM,MN,MO,MP,MQ,MR,MT,MU,MV,MZ,Malaysia,Mexico,Morocco,NA,NC,NG,NI,NP,Netherlands,New Zealand,Norway,OM,PF,PG,PK,PR,PS,PY,Panama,Peru,Philippines,Poland,Portugal,QA,RE,RS,RW,Romania,Russia,SC,SD,SI,SL,SN,SO,SR,SS,SV,SX,SY,Saudi Arabia,Singapore,Slovakia,South Africa,Spain,Sweden,Switzerland,TG,TJ,TL,TM,TN,TT,TZ,Taiwan,Thailand,Turkey,UAE,UG,UY,UZ,Ukraine,United Kingdom,United States,VG,VI,VU,Venezuela,Vietnam,XK,YE,YT,ZM
5/17/22,0,0,0,1,0,2,0,0,56,136,28,2,2,39,0,3,1,0,1,3,0,0,0,8,1,42,228,15,0,0,3,1,0,0,0,1,239,15,75,4,1,24,10,3,17,0,1,0,8,7,0,49,75,1,0,13,3,0,4,0,0,0,0,1,0,0,194,46,1,13,18,18,0,0,24,5,159,622,18,17,58,1,3,3,39,4,1,0,35,5,0,7,0,4,8,6,7,0,8,1,2,0,0,1,3,0,8,1,1,0,0,0,1,1,0,0,39,22,4,1,0,226,0,4,85,50,39,0,0,0,12,1,4,1,0,11,48,63,46,1,0,28,0,38,122,0,0,11,0,0,0,0,0,0,0,4,8,47,16,20,130,49,52,0,0,0,0,2,0,1,24,21,40,9,0,3,0,28,210,2840,0,2,0,5,111,0,0,0,0
5/18/22,2,0,0,0,0,2,0,0,57,143,28,2,2,38,0,3,1,0,1,2,0,0,0,8,0,42,226,16,0,0,3,1,0,0,0,1,237,15,70,4,1,24,11,3,20,0,1,0,9,8,0,54,79,0,0,13,2,0,5,0,0,0,0,2,0,0,194,46,1,12,25,20,0,1,27,5,158,629,18,17,57,1,3,3,36,4,1,1,35,5,0,7,0,3,8,6,7,0,8,1,2,0,0,1,3,0,8,1,1,0,0,0,1,1,0,0,40,25,4,1,0,229,0,5,83,51,37,0,0,0,13,1,4,1,0,12,48,66,47,1,0,29,0,39,131,0,0,10,0,0,0,0,0,0,0,3,8,51,17,19,130,50,48,0,0,0,0,2,0,1,21,22,41,11,0,3,0,29,214,2860,0,2,0,6,110,1,0,0,0
5/19/22,2,0,0,0,0,2,0,1,54,142,29,2,2,39,0,2,1,0,1,2,0,0,0,8,1,43,227,15,0,0,3,1,0,0,0,1,240,15,79,4,1,24,11,3,21,0,0,0,7,7,0,52,80,0,0,13,2,0,2,0,0,0,0,1,0,0,188,48,2,14,22,20,0,1,27,5,161,620,18,19,56,1,3,3,35,5,1,1,40,4,0,7,0,2,8,5,7,0,8,1,2,0,0,1,3,0,6,1,1,0,0,0,1,1,0,1,39,24,4,1,0,231,0,5,79,53,38,0,0,0,12,1,3,1,0,12,50,66,49,1,0,29,0,36,134,0,0,10,0,0,0,0,0,0,0,0,8,45,16,19,132,47,49,0,0,0,0,1,0,1,22,24,38,11,0,3,0,30,215,2869,0,2,0,6,112,1,0,0,0
5/20/22,2,0,0,0,0,2,0,1,54,143,29,3,2,38,0,3,0,0,1,2,0,0,0,8,1,42,226,16,0,0,3,1,0,0,0,1,239,15,81,4,1,24,10,3,21,0,0,0,7,8,0,52,78,0,0,13,2,0,4,0,0,0,0,1,0,0,194,46,1,14,19,20,0,1,28,4,160,631,17,17,55,1,3,3,37,4,0,1,40,5,0,6,0,2,10,6,7,0,8,1,2,0,0,1,4,0,10,1,1,0,1,0,1,1,0,1,39,24,5,1,0,234,0,5,78,52,42,0,0,0,11,1,3,0,0,11,52,67,49,1,0,30,0,37,142,0,0,11,0,0,0,0,0,0,0,0,8,46,15,21,132,48,47,0,0,0,0,1,0,1,22,24,39,12,0,2,0,30,215,2883,0,2,0,6,113,1,0,0,0
5/21/22,2,0,0,1,0,2,0,1,54,144,30,3,2,38,0,3,0,0,1,2,0,0,0,8,2,41,232,15,0,0,3,1,0,0,0,1,234,13,87,4,0,24,10,3,19,0,0,0,7,8,0,56,83,1,0,13,1,0,4,0,0,0,0,1,0,0,192,46,1,14,20,21,0,1,28,4,161,635,17,17,51,1,3,3,31,5,2,1,40,5,0,6,0,2,10,6,6,0,9,1,2,0,0,1,3,0,12,1,1,0,1,0,1,1,0,2,38,24,5,1,0,233,0,5,79,53,42,0,0,0,11,2,3,0,1,11,52,67,50,1,0,30,0,36,142,0,0,12,0,0,0,0,0,0,0,0,8,44,16,21,132,47,49,0,0,0,0,1,0,1,22,23,37,12,1,2,0,30,214,2882,0,2,0,6,111,1,0,0,0
5/22/22,2,0,0,2,0,2,0,1,56,144,32,3,2,36,0,3,0,0,1,2,0,0,0,9,2,41,237,16,0,0,3,1,0,0,0,1,234,13,88,4,1,24,10,3,20,0,0,0,8,8,0,59,81,1,0,13,1,0,4,0,0,0,0,2,0,0,195,45,1,15,20,23,0,1,26,4,162,630,21,19,52,1,3,3,34,5,2,1,41,5,0,7,0,1,9,5,7,0,10,1,1,0,0,1,3,0,9,1,1,0,1,0,1,1,0,2,38,23,5,1,0,229,0,5,83,51,44,0,0,0,12,2,3,0,1,11,52,69,49,1,0,31,0,38,151,0,0,12,0,0,0,0,0,0,0,0,9,49,16,20,130,50,50,0,0,0,0,2,0,1,24,23,34,12,1,2,1,30,217,2897,0,2,0,6,107,1,0,0,0
5/23/22,2,0,0,2,0,2,0,1,56,149,32,3,2,36,0,3,0,0,1,3,1,0,0,10,2,41,235,16,0,0,3,1,0,0,0,1,238,12,81,5,1,24,10,3,20,0,0,0,7,8,0,58,77,1,0,14,1,0,4,0,0,0,0,2,0,0,195,46,1,12,18,24,0,1,29,4,163,646,24,19,54,0,3,3,35,4,2,1,40,5,0,7,0,1,9,7,7,0,9,1,1,0,0,1,4,0,8,1,1,0,1,0,2,1,0,2,40,24,4,1,0,229,0,5,87,49,46,0,0,0,13,2,3,0,1,10,52,67,48,1,0,32,0,38,150,0,0,13,0,0,0,0,0,0,0,0,10,47,16,20,134,53,53,0,0,0,0,2,0,1,23,24,40,11,1,2,0,29,208,2944,0,2,0,6,106,1,0,0,0
5/24/22,2,0,0,2,0,2,0,1,56,148,32,3,2,38,0,2,0,0,1,3,0,0,0,10,2,41,229,15,0,0,3,1,0,0,0,1,243,12,75,5,1,27,12,3,18,0,0,1,7,8,0,58,77,1,0,14,2,0,4,0,0,0,0,2,0,0,199,44,1,13,16,24,0,1,29,4,161,650,20,18,56,0,3,3,35,4,2,1,40,5,0,7,0,1,10,6,7,0,9,1,1,0,0,1,4,0,10,1,1,0,0,0,2,1,0,2,44,24,3,1,0,226,0,5,88,49,45,0,0,0,13,2,3,0,3,10,52,68,48,1,0,32,0,36,152,1,0,14,0,0,0,0,0,0,0,0,10,46,16,20,133,53,56,0,0,0,0,2,0,1,23,24,41,11,1,2,0,31,214,2944,0,2,0,6,108,1,0,0,0
5/25/22,2,0,0,2,0,2,0,1,58,143,34,3,2,37,0,2,0,0,1,3,0,0,0,10,2,42,232,15,0,0,3,1,0,0,0,1,242,12,71,5,1,27,12,3,17,0,0,1,7,8,0,54,76,1,0,14,1,0,4,0,0,0,0,2,0,0,197,46,1,13,19,23,0,0,33,4,160,643,22,19,55,0,3,3,34,4,2,1,39,5,0,7,0,1,9,6,7,0,11,1,2,0,0,1,4,0,9,1,1,0,0,0,1,1,0,2,47,24,3,1,0,228,0,5,91,50,41,0,0,0,12,2,3,0,4,10,51,67,48,1,0,31,0,37,152,1,0,15,0,0,0,0,0,0,0,0,10,41,16,20,136,53,56,0,0,0,0,1,0,1,24,24,41,11,1,2,0,31,219,2960,0,2,0,8,110,1,0,0,0
5/26/22,2,0,0,2,0,2,0,1,62,146,35,3,2,41,0,2,0,0,1,3,0,0,0,10,2,45,235,15,0,0,3,1,0,0,0,2,240,12,77,4,1,24,12,3,17,0,0,1,7,8,0,53,78,1,0,14,1,0,3,0,0,0,0,2,0,0,200,46,2,12,15,22,0,0,28,5,160,645,21,20,58,0,3,3,36,4,2,1,40,5,0,7,0,1,9,7,7,0,12,1,2,0,0,1,4,0,8,1,2,0,0,0,1,1,0,2,45,25,3,1,0,225,0,4,92,49,41,0,0,0,12,2,3,0,3,10,50,68,49,1,1,31,0,38,147,1,0,15,0,0,0,0,0,0,0,0,10,44,16,21,139,55,52,0,0,0,0,1,0,1,25,23,42,12,1,2,0,32,227,2971,0,4,0,8,109,1,0,0,0
5/27/22,2,0,0,2,0,2,0,1,61,144,34,3,2,38,0,2,0,0,1,3,0,0,0,7,2,44,238,15,0,0,3,1,0,0,0,2,236,12,82,5,1,27,10,4,17,0,0,1,7,8,0,55,73,0,0,14,1,0,3,0,0,0,0,2,0,0,196,44,2,12,15,25,0,0,28,5,159,643,22,18,58,0,3,3,35,4,2,1,41,5,0,7,0,1,8,8,8,0,10,1,3,0,0,1,4,0,8,1,1,0,0,0,1,1,0,2,45,23,3,1,0,227,0,4,90,48,42,0,0,0,12,2,4,0,2,10,49,67,52,1,1,31,0,39,152,1,0,13,0,0,0,0,0,0,0,0,10,45,16,22,139,55,53,0,0,0,0,1,0,1,26,23,42,11,1,2,0,33,231,2989,0,4,0,8,113,1,0,0,0
5/28/22,2,0,0,2,0,2,0,1,65,147,34,3,2,40,0,2,0,0,1,3,0,0,0,7,2,44,243,14,0,0,3,1,0,0,0,1,240,13,81,5,1,28,10,4,17,0,0,1,6,8,0,56,74,1,0,14,1,0,4,0,0,0,0,2,0,0,205,47,1,12,19,26,0,0,29,5,161,680,22,18,61,0,3,3,36,4,2,1,42,5,0,7,0,1,8,8,8,0,10,1,3,1,0,1,4,0,6,1,1,0,0,0,1,1,0,2,46,26,4,1,0,239,0,3,91,47,44,0,0,0,13,2,3,0,2,10,50,64,51,1,1,34,0,40,147,1,0,13,0,0,0,0,0,0,0,0,10,45,16,22,139,58,56,0,0,0,0,1,0,1,28,23,40,12,1,2,0,33,231,3025,0,4,0,8,114,1,0,0,0
5/29/22,2,0,0,2,0,2,0,1,64,144,35,3,2,40,2,2,0,0,1,3,0,0,0,7,2,46,242,13,0,0,3,1,0,0,0,2,250,13,87,5,1,30,10,4,19,0,0,1,7,7,0,54,78,1,0,14,1,0,4,0,0,0,0,2,0,0,207,48,1,13,23,25,0,0,28,5,160,690,23,20,63,0,3,3,35,4,2,1,44,5,0,7,0,1,8,6,9,0,10,1,3,1,0,1,4,0,7,1,1,0,0,0,1,1,0,1,43,26,4,1,0,241,0,4,95,47,44,0,0,0,13,2,2,0,2,10,47,66,53,1,1,34,0,41,151,1,0,15,0,0,0,0,0,0,0,0,9,47,16,22,135,62,61,0,0,0,0,3,0,1,28,25,44,13,1,2,0,30,228,3064,1,4,0,8,114,1,0,0,0
5/30/22,3,0,0,2,0,2,0,1,64,146,37,3,2,40,2,2,0,0,1,3,0,0,0,8,2,47,243,13,0,0,3,1,0,0,0,3,255,13,91,5,0,32,10,4,18,0,0,1,8,7,0,55,82,1,0,14,1,0,4,0,0,0,0,2,0,0,214,49,1,14,20,24,0,0,24,5,165,695,23,19,62,0,3,3,32,4,2,1,45,5,0,7,0,1,8,5,9,0,10,1,3,1,0,1,5,0,9,1,1,0,0,0,1,1,0,1,46,26,4,1,0,242,0,4,93,49,44,0,0,0,13,2,3,1,2,11,48,66,55,1,1,30,0,37,156,1,0,15,0,0,0,0,0,0,0,0,10,52,16,23,138,53,59,0,0,0,0,3,0,1,26,26,43,13,1,2,0,33,234,3076,0,4,0,7,116,2,0,0,0
5/31/22,3,0,0,2,0,2,0,0,63,147,36,4,2,40,3,3,0,0,1,3,1,0,0,8,2,48,249,13,0,0,3,1,0,0,0,4,260,13,91,5,1,29,9,4,19,0,0,1,7,7,0,54,84,1,0,14,1,0,4,0,0,0,0,2,0,0,208,49,1,13,21,25,0,1,25,5,166,692,22,19,65,0,3,3,37,4,0,1,47,5,0,8,0,1,9,6,8,0,10,1,3,1,0,1,5,0,9,1,1,0,0,0,1,1,0,2,49,25,5,1,0,241,0,3,91,50,45,0,0,0,13,2,4,1,2,10,47,65,55,1,1,32,0,37,152,0,0,14,0,0,0,0,0,0,0,0,10,59,16,23,139,53,56,0,0,0,0,2,0,1,25,27,40,13,1,2,0,35,235,3114,0,4,0,8,117,2,0,0,0
6/1/22,3,0,0,2,0,2,0,0,62,154,34,5,2,40,3,3,0,0,1,3,1,0,0,8,2,47,248,14,0,0,3,1,0,0,0,3,259,13,92,5,1,28,10,4,19,0,0,1,8,7,0,54,86,1,0,14,1,0,4,0,0,0,0,2,0,0,209,49,1,13,20,26,0,1,26,5,171,701,24,17,64,0,3,3,33,4,0,1,47,4,0,8,0,1,7,8,7,0,10,1,3,1,0,2,6,0,10,1,1,0,0,0,1,1,0,2,46,25,4,1,0,243,0,4,92,50,43,0,0,0,13,2,4,1,2,11,47,68,53,1,1,32,0,36,157,1,0,13,0,0,0,0,0,0,0,0,10,60,16,23,144,56,53,0,0,0,0,3,0,2,26,28,38,13,1,2,0,35,227,3110,0,4,0,8,116,2,0,0,0
6/2/22,3,0,0,2,0,2,0,0,63,150,32,5,2,39,3,3,0,0,1,3,1,0,0,8,2,47,250,15,0,0,3,1,0,0,0,4,261,13,84,6,1,26,10,4,22,0,0,1,8,7,0,50,85,1,0,15,2,0,5,0,0,0,0,2,0,0,209,49,1,13,22,26,0,1,27,5,169,708,22,17,63,0,3,3,38,3,0,1,42,5,0,8,0,1,8,6,7,0,10,2,3,1,0,2,5,0,8,1,1,0,0,0,1,1,0,2,48,24,4,1,0,249,0,4,88,51,42,0,0,0,13,2,4,1,2,11,45,66,52,1,1,33,0,36,154,0,0,14,0,0,0,0,0,0,0,0,10,55,17,24,145,56,58,0,0,0,0,1,0,2,26,26,36,12,1,2,0,34,224,3114,0,3,0,8,117,3,0,0,0
6/3/22,3,0,0,2,0,2,0,0,61,148,34,5,2,39,3,3,0,0,1,3,2,0,0,8,2,47,255,14,0,0,3,1,0,0,0,4,256,13,81,6,1,24,10,4,21,0,0,1,8,7,0,49,85,1,0,16,3,0,5,0,0,0,0,2,0,0,210,49,1,13,21,28,0,1,29,5,169,696,23,17,63,1,3,4,37,3,0,1,44,5,0,8,0,1,8,5,7,0,10,2,3,1,0,1,4,0,9,1,1,0,0,0,1,1,0,2,47,25,5,1,0,255,0,4,88,51,43,0,0,0,13,1,4,1,2,11,46,66,50,1,1,31,0,35,149,0,0,14,0,0,0,0,0,0,0,0,10,58,19,24,142,55,55,0,0,0,0,3,0,2,23,26,35,12,1,2,0,36,221,3120,0,5,0,7,115,3,0,0,0
6/4/22,3,0,0,2,1,2,0,0,61,151,36,4,2,39,3,3,0,0,1,3,2,0,0,8,1,46,253,15,0,0,3,1,1,0,0,6,257,14,73,6,1,22,10,4,22,0,0,1,8,7,0,48,83,1,0,16,3,0,5,0,0,0,0,2,0,0,208,47,1,14,26,26,0,1,28,7,169,692,23,18,60,1,3,4,34,3,1,1,44,4,0,8,0,1,8,5,8,0,10,2,3,1,0,1,2,0,9,1,1,0,0,0,1,1,0,2,46,24,5,1,0,251,0,4,89,50,44,0,0,0,13,1,4,1,2,10,45,68,51,1,1,31,0,35,150,0,0,14,0,0,0,0,0,0,0,0,10,60,20,24,145,53,53,0,0,0,0,2,0,2,23,26,36,12,1,2,0,37,228,3122,0,5,0,8,119,3,0,0,0
6/5/22,3,0,0,1,1,2,0,0,64,150,33,3,2,38,1,3,0,0,1,3,1,0,0,7,1,45,257,15,0,0,3,1,1,0,0,5,259,15,71,6,1,25,10,4,26,0,0,1,8,7,0,48,84,1,0,16,3,0,5,0,0,0,0,2,0,0,215,47,1,14,23,27,0,1,25,7,164,710,25,19,61,1,3,4,35,4,1,1,43,4,0,8,0,2,8,5,8,0,10,2,3,1,0,1,1,0,9,1,2,0,0,0,1,1,0,2,44,24,5,1,0,248,0,4,91,50,44,0,0,0,13,1,4,1,3,10,43,67,51,1,1,31,0,35,152,0,0,15,0,0,0,0,0,2,0,0,10,50,20,22,143,52,52,0,0,0,0,2,0,2,26,27,35,11,1,2,0,38,229,3138,0,5,0,8,119,2,0,0,0
6/6/22,3,0,0,2,0,2,0,0,65,150,33,4,2,37,0,3,0,0,1,3,0,0,0,7,1,46,255,15,0,0,3,1,0,0,0,6,259,15,72,7,1,24,9,4,25,0,0,1,7,7,0,48,84,1,0,16,3,0,5,0,0,0,0,2,0,0,213,47,2,16,26,28,0,1,26,7,162,687,27,19,59,1,3,4,35,4,2,2,44,3,0,7,0,2,8,4,8,0,10,2,3,0,0,1,1,0,10,1,1,0,0,0,1,1,0,2,45,24,5,1,0,251,0,4,95,50,46,0,0,0,13,1,3,0,1,10,42,68,50,1,1,33,0,36,153,2,0,14,0,0,0,0,0,2,0,0,10,46,20,22,145,49,55,0,0,0,0,1,0,2,24,28,39,12,1,3,0,40,231,3148,1,5,0,7,121,1,0,0,0
6/7/22,3,0,0,2,0,2,0,0,65,152,36,3,2,35,0,3,0,0,1,3,0,0,0,7,1,46,249,16,0,0,3,1,0,0,0,4,259,15,79,7,0,26,9,4,25,0,0,1,8,6,0,48,84,1,0,16,3,0,5,0,0,0,0,2,0,0,209,48,2,14,24,28,0,1,29,7,166,686,28,17,59,1,3,4,34,4,2,2,42,4,0,8,0,2,8,4,8,0,10,1,2,0,0,1,1,0,12,1,1,0,1,0,1,1,0,2,50,24,5,1,0,249,0,5,90,52,45,0,0,0,13,2,4,0,1,9,44,64,52,1,1,33,0,38,157,1,0,15,0,0,0,0,0,2,0,0,11,43,20,23,145,48,54,0,0,0,0,3,0,2,24,28,39,13,1,3,1,39,225,3168,1,5,0,7,121,1,0,0,0
6/8/22,3,0,0,1,0,2,0,0,65,155,38,3,2,36,0,3,0,0,1,3,0,0,0,6,1,45,258,16,0,0,3,1,0,0,0,4,260,14,80,7,0,27,9,4,24,0,0,1,11,7,0,45,82,1,0,16,2,0,5,0,0,0,0,2,0,0,207,48,2,15,26,28,0,1,30,7,164,685,26,17,60,1,3,4,36,4,2,2,41,4,0,8,0,2,8,4,9,0,11,3,4,0,0,1,2,0,13,1,1,0,1,0,1,1,0,2,49,26,5,1,0,250,0,5,91,51,44,0,0,0,13,2,4,0,1,10,43,66,49,1,1,34,0,40,156,0,0,15,0,0,0,0,0,2,0,0,11,51,20,22,143,45,56,0,0,0,0,2,0,2,25,29,39,12,1,3,0,42,228,3183,1,0,0,8,115,3,0,0,0
6/9/22,3,0,0,1,0,2,0,1,63,159,36,3,2,37,0,3,0,0,1,3,0,0,0,6,1,48,261,16,0,0,3,1,0,0,0,2,263,14,81,7,1,28,9,4,23,0,0,1,10,7,0,49,83,0,0,16,2,0,3,0,0,0,0,2,0,0,208,48,2,14,22,30,0,1,35,8,162,691,25,17,59,1,3,5,34,4,2,2,44,3,0,8,0,2,9,4,9,0,10,1,3,0,0,1,3,0,11,1,2,0,1,0,1,1,0,2,45,26,5,1,0,254,0,5,90,51,45,0,0,0,14,2,4,0,2,10,43,72,45,1,1,37,0,40,160,0,0,14,0,0,0,0,0,2,0,0,11,45,19,23,142,46,56,0,0,0,0,3,0,2,23,28,39,11,1,3,0,43,229,3194,0,0,0,5,114,2,0,0,0
6/10/22,3,0,0,1,0,2,0,2,66,155,36,3,2,38,0,3,0,0,1,3,0,0,0,6,1,45,257,16,0,0,3,1,0,0,0,3,267,14,79,7,1,27,9,4,23,0,0,1,9,7,0,50,85,0,0,15,1,0,4,0,0,0,0,2,0,0,201,50,2,14,25,31,0,0,36,8,162,688,26,18,60,0,3,5,33,4,2,2,44,4,0,8,0,3,9,4,9,0,10,1,3,0,0,1,3,0,9,1,2,0,1,0,1,1,0,2,48,26,4,1,0,252,0,5,91,53,45,0,0,0,15,2,4,1,2,10,44,72,46,1,1,38,0,41,163,0,0,15,0,0,0,0,0,3,0,0,10,45,19,21,141,50,56,0,0,0,0,3,0,2,25,28,38,11,1,3,0,41,228,3202,0,0,0,5,114,2,0,0,0
6/11/22,3,0,0,1,0,2,0,2,65,152,39,3,2,39,0,2,0,0,1,3,0,0,0,6,1,45,256,16,0,0,3,1,0,0,0,3,272,14,77,6,1,27,12,4,23,0,0,1,8,7,0,49,89,0,0,16,2,0,4,0,0,0,0,2,0,0,203,49,2,14,27,30,0,0,37,8,164,687,26,18,61,0,3,5,35,4,1,1,44,5,0,8,0,3,9,4,7,0,10,1,3,0,0,1,3,0,8,1,1,0,1,0,1,1,0,2,51,26,5,1,0,246,0,5,89,52,46,0,0,0,15,2,4,1,2,10,43,73,46,1,1,37,0,39,157,0,0,15,0,0,0,0,0,3,0,0,10,44,18,22,142,47,57,0,0,0,0,3,0,2,24,27,41,11,1,3,0,41,228,3206,0,0,0,7,113,2,0,0,0
6/12/22,3,0,0,2,0,2,0,2,68,155,39,3,2,47,0,2,0,0,1,3,0,0,0,7,1,45,260,16,0,0,3,1,0,0,0,4,267,15,82,6,1,27,12,4,24,0,0,1,8,7,0,49,92,0,0,16,1,0,4,0,0,0,0,2,0,0,198,52,2,14,18,30,0,0,37,7,165,741,26,20,61,0,3,5,36,4,1,1,44,5,0,8,0,3,7,5,7,0,11,1,3,0,0,1,3,0,11,1,2,0,1,0,1,1,0,1,53,25,4,1,0,261,0,5,88,53,47,0,0,0,16,2,3,1,2,10,43,73,47,1,1,37,0,39,159,0,0,16,0,0,0,0,0,2,0,0,10,45,19,20,141,49,57,0,0,0,1,3,0,2,25,27,41,11,1,3,0,41,224,3227,0,0,0,7,115,3,0,0,0
6/13/22,3,0,0,1,0,2,0,2,67,151,40,3,2,55,0,2,0,0,1,3,0,0,0,6,1,48,260,16,0,0,3,1,0,0,0,6,266,16,76,5,0,29,12,5,25,0,0,1,8,6,0,48,92,0,0,16,1,0,5,0,0,0,0,2,0,0,201,51,2,13,25,29,0,0,36,7,164,776,25,19,62,0,3,5,44,4,1,0,45,5,0,8,0,3,10,4,7,0,11,1,3,0,0,2,4,0,9,1,1,0,1,0,1,1,0,2,50,24,4,1,0,270,0,5,91,51,47,0,0,0,16,2,4,1,2,9,45,76,45,1,1,39,0,41,164,0,0,15,0,0,0,0,0,2,0,0,12,46,20,22,139,52,58,0,0,0,0,3,0,2,24,25,40,9,1,3,0,38,233,3261,0,0,0,7,115,2,0,0,0
6/14/22,3,0,0,1,0,2,0,2,69,152,36,3,2,57,0,2,0,0,1,3,0,0,0,4,1,44,265,15,0,0,3,1,0,0,0,3,271,16,81,7,1,29,12,5,24,0,0,1,8,8,0,50,91,0,0,17,2,0,5,0,0,0,0,2,0,0,208,51,3,15,22,27,1,0,33,6,168,800,26,20,62,1,3,5,45,4,0,1,46,5,0,8,0,4,10,5,7,0,11,1,3,0,0,2,3,0,10,1,1,0,0,0,0,1,0,2,49,25,4,1,0,273,0,5,94,48,46,0,0,0,15,2,4,1,1,9,45,78,45,1,1,38,0,38,167,0,0,16,0,0,0,0,0,2,0,0,12,45,20,23,147,52,55,0,0,0,0,3,0,2,22,25,40,9,1,3,0,37,242,3287,0,0,0,7,115,3,0,0,0
6/15/22,3,0,0,1,0,2,0,2,72,154,34,4,2,58,0,2,1,0,1,3,0,0,0,5,1,45,270,15,0,0,3,1,0,0,0,3,274,16,75,8,1,30,12,5,27,0,0,1,8,8,0,49,87,0,0,17,3,0,4,0,0,0,0,2,0,0,209,50,1,15,20,26,1,0,32,8,170,921,26,20,61,1,3,5,40,4,0,0,48,5,0,8,0,6,11,4,7,0,11,1,2,0,0,2,3,0,11,1,2,0,0,0,0,1,0,2,50,25,4,1,0,274,0,5,96,49,47,0,0,0,15,2,4,1,2,11,45,79,47,1,1,41,0,40,161,0,0,16,0,0,0,1,0,2,0,0,12,47,20,25,148,49,57,0,0,0,0,3,0,1,23,25,42,9,1,3,0,37,244,3314,0,0,0,6,113,3,0,0,0
6/16/22,3,0,0,1,0,2,0,2,72,160,35,4,2,55,0,2,1,0,1,3,0,0,0,6,1,48,260,16,0,0,3,1,0,0,0,3,283,16,75,8,1,30,12,5,24,0,0,1,8,8,0,53,90,0,0,16,2,0,3,0,0,0,0,2,0,0,220,49,2,15,23,24,1,0,33,7,169,937,27,19,61,1,3,4,35,3,0,0,44,6,0,9,0,5,9,4,7,0,12,1,2,0,0,2,2,0,11,1,1,0,0,0,1,1,0,2,46,24,4,1,0,279,0,5,88,49,47,0,0,0,15,2,4,1,2,10,47,77,51,1,1,39,0,40,168,0,0,16,0,0,0,1,0,2,0,0,12,50,23,25,151,50,55,0,0,0,0,3,0,1,25,27,46,10,1,4,0,39,247,3330,0,0,0,7,116,3,0,0,0
6/17/22,3,0,0,1,1,2,0,2,108,168,34,5,2,54,0,2,1,0,1,4,0,0,0,6,1,52,263,18,0,0,3,1,0,0,0,4,301,19,73,17,1,29,16,7,23,0,0,3,11,7,0,52,119,0,0,16,2,0,2,0,0,0,0,2,0,0,214,52,3,15,25,26,1,0,33,7,178,964,29,20,66,1,3,4,35,4,0,4,47,7,0,9,0,7,7,4,7,1,12,1,2,0,0,2,2,0,10,1,1,0,0,0,1,1,0,2,56,40,6,1,0,285,0,5,85,51,49,0,0,0,14,3,4,1,1,12,51,81,55,2,1,43,0,41,169,0,0,17,0,0,0,1,0,2,0,0,11,52,24,30,161,53,59,0,0,0,1,2,0,2,27,27,46,14,1,5,0,41,267,3531,0,0,0,8,116,2,0,0,0
6/18/22,2,0,0,3,0,2,0,2,164,170,36,6,2,55,0,2,1,0,1,6,0,0,0,6,1,51,274,19,0,0,3,1,0,0,0,4,308,24,79,23,2,27,19,7,26,0,0,9,11,9,0,51,160,0,0,16,1,0,2,0,0,0,0,2,0,0,215,52,2,15,25,28,1,0,35,8,222,987,29,20,71,1,3,4,43,4,2,5,46,7,0,9,0,7,9,5,7,2,14,1,1,1,0,2,3,0,10,1,1,0,0,0,1,2,0,2,64,54,7,1,0,286,1,5,92,52,50,0,0,0,17,3,4,3,2,18,54,80,61,2,1,46,0,44,182,0,0,17,0,0,0,1,0,3,0,0,12,46,25,34,181,57,58,0,0,0,0,2,1,2,27,29,49,14,1,7,0,42,274,3689,0,0,0,15,116,2,0,0,0
6/19/22,2,0,0,3,0,2,0,2,183,186,38,6,2,55,0,3,0,0,1,6,0,0,0,6,1,52,281,22,0,0,3,1,3,0,0,4,311,28,83,25,2,26,19,8,29,0,0,10,12,9,0,50,176,0,0,17,1,0,2,0,0,0,0,2,1,0,219,52,1,16,25,30,1,0,38,8,238,1009,28,20,70,1,3,4,41,3,3,9,47,7,0,9,0,7,10,5,8,2,14,1,1,1,0,3,5,0,10,1,1,0,0,0,1,2,0,2,65,57,8,1,0,283,1,5,107,55,51,1,0,0,18,3,4,3,2,18,56,87,66,2,3,44,0,44,186,0,0,20,0,0,0,1,0,3,0,0,12,50,26,35,192,58,60,0,0,0,1,2,1,2,30,31,54,15,1,7,0,42,274,3753,0,0,0,14,118,2,0,0,0
